id,name,type,duration,url
7327807285890157887,女人的手(隔离),unknown,8000,https://v6-artist.vlabvod.com/4d31410998db3f2f2ebdc7eb38a0f503/69b128ce/video/tos/cn/tos-cn-v-436d67/o4IaEDATGbMzCZzyEfuzt9mmr3IeohFgNUE3Bb/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=201&bt=201&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NGk6MzM6Njg6ZmY6OjMzOUBpandrPDs6Zm48cDMzNDZlM0AyLy1jMTZeXzIxLzIxYGEtYSNpNmUvcjRfa2BgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7328051885745769740,竖起大拇指!,unknown,21000,https://v9-artist.vlabvod.com/fd539174ac2ef71bf158dab8f0844e46/69b128e1/video/tos/cn/tos-cn-v-436d67/oQuAWf4ACPHd30aeeB5TAeiH2LN0AZ42wYEWZn/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1216&bt=1216&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=Ojo1NTk3Zjw8ZjpoZTQ4NkBpM3F1djw6ZnFzcDMzNDZlM0A2Li40YWFjXjExMjA2L2E2YSMtai1qcjQwc2JgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7328182351580744999,有限预算建设投资,unknown,4000,https://v26-artist.vlabvod.com/d2014dab5774ed080d4eab9125aadd5c/69b128c2/video/tos/cn/tos-cn-ve-3011c800/dc103e7eadc64a7ab446a7d1f12ab0ea/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1977&bt=1977&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NzVlOGQ4NDRkNjs3Njg3OUBpamxoaDM6ZnRtZjMzNDZlM0BgMTM0MV4vNi4xLzM0Mi4xYSNxMGFfcjRnc2pgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613183&l=20260304163303714D3E93D5CE940C230E
7328195987984502052,婚礼汽车装饰,unknown,0,
7328305792459820298,绿色池塘里的鳄鱼,unknown,0,
7328379535257275667,我能做什么写在笔记本页上的文字,unknown,0,
7328390436962209043,乌云,unknown,0,
7328468328983432489,睡在床上的中年美女,unknown,12000,https://v6-artist.vlabvod.com/8091a4999a67b24f7d98deabc81e7fe5/69b128d5/video/tos/cn/tos-cn-v-436d67/oMZem8BCQgNNMoCZKbMcfIg1l98CAnpYngDgCA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1089&bt=1089&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZGY5OzloOzs8NDplNTRnaEBpamZkMzk6ZjkzcDMzNDZlM0BgLl8wXmE0XzAxLi81MGIxYSNtLzA0cjRfaGNgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7328492661201980710,二人乡村家庭晚餐。,unknown,12000,https://v6-artist.vlabvod.com/5b3f37709cdce20568093a0fc8166078/69b128d3/video/tos/cn/tos-cn-v-436d67/o8QBpNBlbnfJ6eqaHoUnwgK8CyAbCFYYYIBhDv/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=220&bt=220&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aGk7Mzg0aDQ0PDY3Ojs5OEBpM3NrNzY6ZjRpcDMzNDZlM0AyLS8zX2BiNi0xMzQvXl82YSNeXjJqcjRfcWNgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613192&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7328528084519390515,游泳池边，没人。旅游的概念,unknown,11000,https://v6-artist.vlabvod.com/d15f18d8607dbbdbb82f3d44bddc6553/69b128d1/video/tos/cn/tos-cn-ve-3011c800/oEdQAOPQdELC4CfKJa2Cb2cUXefwyL49FHBA9I/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1865&bt=1865&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NmU2ZzlnaDQ0ZzZpZTM3NkBpM3l3czo6Zm04cDMzNDZlM0BfMmNjNi9hX2IxMTQxNmA2YSMtcy5qcjRnZmJgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=2026030416331156B8050ACD97694DFDE0
7331032023290744115,红色画布纹理背景,unknown,4000,https://v26-artist.vlabvod.com/d2014dab5774ed080d4eab9125aadd5c/69b128c2/video/tos/cn/tos-cn-ve-3011c800/dc103e7eadc64a7ab446a7d1f12ab0ea/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1977&bt=1977&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NzVlOGQ4NDRkNjs3Njg3OUBpamxoaDM6ZnRtZjMzNDZlM0BgMTM0MV4vNi4xLzM0Mi4xYSNxMGFfcjRnc2pgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613183&l=20260304163303714D3E93D5CE940C230E
7331209883141934374,草原风景,unknown,0,
7331226322619878693,典型的克罗地亚伊斯特拉海岸景色,unknown,0,
7331235024148204827,我爱你,unknown,30000,https://v9-artist.vlabvod.com/0b7e7bafc3ef88300f06688253e22cdd/69b128ea/video/tos/cn/tos-cn-v-436d67/o0IdsrfD4pLYsOhe1ee5Qezch4ZyghsIEQAX9Z/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=141&bt=141&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=Z2g3Ojc6ZWU5ODk0ZWg7OkBpMzl4dzw6ZnM0cDMzNDZlM0A0YC01YWNfNi8xNGFfLi8wYSNjMW1ncjRnYmJgLS1kYC9zcw%3D%3D&btag=c0000e00018000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7331283801894554907,密切的手的业务伙伴，人们交叉手结束会议显示团结在办公桌上，业务团队的概念,unknown,0,https://p3-heycan-jy-sign.byteimg.com/tos-cn-i-3jr8j4ixpe/9f688a723a0841549ecf32c51d3d4759~tplv-3jr8j4ixpe-resize:640:640.jpeg?x-expires=1804149197&x-signature=XFmuut%2F8F5rYRHrwZQ3mcda1IBA%3D
7331300194413268233,浪漫的干花在坚实的背景,unknown,9000,https://v6-artist.vlabvod.com/25504eb06e1c4d727a0834cff640ffd7/69b128cf/video/tos/cn/tos-cn-ve-3011c800/73d8b892d15946bcba59e213a4311fed/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=638&bt=638&cs=0&ds=2&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aTNkZjY7PGZkOzNoN2RnaEBpajhsbjQ6ZnQ6ZjMzNDZlM0BiMWMtYC0tNWIxYjZeNDJgYSMucDJgcjRfcmRgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&l=2026030416331156B8050ACD97694DFDE0
7331329410622098726,商务人士握手互相问候，互相了解。,unknown,9000,https://v6-artist.vlabvod.com/25504eb06e1c4d727a0834cff640ffd7/69b128cf/video/tos/cn/tos-cn-ve-3011c800/73d8b892d15946bcba59e213a4311fed/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=638&bt=638&cs=0&ds=2&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aTNkZjY7PGZkOzNoN2RnaEBpajhsbjQ6ZnQ6ZjMzNDZlM0BiMWMtYC0tNWIxYjZeNDJgYSMucDJgcjRfcmRgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&l=2026030416331156B8050ACD97694DFDE0
7331335001243454731,拍板在背景的大海,unknown,8000,https://v6-artist.vlabvod.com/4d31410998db3f2f2ebdc7eb38a0f503/69b128ce/video/tos/cn/tos-cn-v-436d67/o4IaEDATGbMzCZzyEfuzt9mmr3IeohFgNUE3Bb/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=201&bt=201&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NGk6MzM6Njg6ZmY6OjMzOUBpandrPDs6Zm48cDMzNDZlM0AyLy1jMTZeXzIxLzIxYGEtYSNpNmUvcjRfa2BgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7331338141254683943,绿色纯色背景与哑光纹理。壁纸的设计,unknown,1000,https://v26-artist.vlabvod.com/f1102458b4a76145a439114b7ea5ad82/69b128bc/video/tos/cn/tos-cn-ve-3011c800/a816ab5f339e4f7d8103fe7986787bc1/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1658&bt=1658&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agO29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=Zzg5M2U3Z2g7Ojs3OTY2ZkBpamlscTc6ZmtvZjMzNDZlM0BhLy82LjZjXzAxLV8uL2E1YSNiNWEucjRfYmlgLS1kYDBzcw%3D%3D&btag=c0000e00008000&dy_q=1772613180&l=20260304163259102D8CF1272B8DAF2715
7331366366315859237,水彩彩色的手绘背景。中性色调的水彩印刷和网络项目，如婚礼请柬，品牌，贺卡，社交媒体和许多其他用途。,unknown,6000,https://v26-artist.vlabvod.com/a67e5af54f2b594fdd7bb29bc6471256/69b128c4/video/tos/cn/tos-cn-v-436d67/824ae89223dd466e9046333fb830eacc/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=299&bt=299&cs=0&ds=2&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NGhlODtlOTZoaGg1Z2dlOEBpM3Y6OjZ1b3Z0NTMzNDZlM0BhX2NiNGEvNl8xXjY0NmBiYSMtY21ycS5hLm9gLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613183&l=20260304163303714D3E93D5CE940C230E
7331367380276284683,水彩风格闪闪发光美丽的背景插图,unknown,12000,https://v6-artist.vlabvod.com/8091a4999a67b24f7d98deabc81e7fe5/69b128d5/video/tos/cn/tos-cn-v-436d67/oMZem8BCQgNNMoCZKbMcfIg1l98CAnpYngDgCA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1089&bt=1089&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZGY5OzloOzs8NDplNTRnaEBpamZkMzk6ZjkzcDMzNDZlM0BgLl8wXmE0XzAxLi81MGIxYSNtLzA0cjRfaGNgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7331368151231253770,"水彩背景纹理抽象。Ery peri, 2022年的流行色。纸画艺术创意质感",unknown,21000,https://v6-artist.vlabvod.com/5f96fbf7015bbab1d62c02ae10681b41/69b128db/video/tos/cn/tos-cn-v-436d67/oQuAWf4ACPHd30aeeB5TAeiH2LN0AZ42wYEWZn/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1216&bt=1216&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=Ojo1NTk3Zjw8ZjpoZTQ4NkBpM3F1djw6ZnFzcDMzNDZlM0A2Li40YWFjXjExMjA2L2E2YSMtai1qcjQwc2JgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7331368181308591397,蓝色的海浪和沙子。水彩画和丙烯酸流墨涂画。,unknown,0,
7331369760229281036,抽象水彩画纹理背景，着色水彩画设计,unknown,9000,https://v6-artist.vlabvod.com/25504eb06e1c4d727a0834cff640ffd7/69b128cf/video/tos/cn/tos-cn-ve-3011c800/73d8b892d15946bcba59e213a4311fed/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=638&bt=638&cs=0&ds=2&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aTNkZjY7PGZkOzNoN2RnaEBpajhsbjQ6ZnQ6ZjMzNDZlM0BiMWMtYC0tNWIxYjZeNDJgYSMucDJgcjRfcmRgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613191&l=2026030416331156B8050ACD97694DFDE0
7331370181513448740,蓝色渐变水彩,unknown,1000,https://v26-artist.vlabvod.com/ecde4ee730d9de9586301c7640e14e7c/69b128bf/video/tos/cn/tos-cn-ve-3011c800/29fa4147f6774ce38b25bfdd59a3e039/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=2211&bt=2211&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=OzczOGY4ODY6NTk5Zzc6ZEBpM3Z5bjU6ZmhwZjMzNDZlM0A2Ll42YGMtXl8xYGFgNjVeYSNrci8xcjQwcWpgLS1kYDBzcw%3D%3D&btag=c0000e00008000&dy_q=1772613183&l=20260304163303714D3E93D5CE940C230E
7331371027362057481,水彩底漆,unknown,0,
7331374869621345573,在美丽的春日结束时，雏菊在春色盎然的草地上盛开,unknown,3000,https://v6-artist.vlabvod.com/92b291f07c594270382f19d94b6192a8/69b128cd/video/tos/cn/tos-cn-ve-3011c800/b69c0f2e1f894adc906552b625f2414e/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1061&bt=1061&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aWg2OzY6aDUzOzdlaDxoM0BpamptbHE4OnVzNTMzNDZlM0A2MmI1LS9gNjExYzUzXjYzYSNoNjVnZGFvYG9gLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&l=20260304163313712D460A87C93AA1D9B7
7331384453941480716,桂林漓江自然景观航拍,unknown,0,https://p3-heycan-jy-sign.byteimg.com/tos-cn-i-3jr8j4ixpe/7ac1dae1c1264aeb90c1692d582165ec~tplv-3jr8j4ixpe-resize:640:640.jpeg?x-expires=1804149197&x-signature=h1CyG7KfyAKloK8H9PrlINnelJI%3D
7331387206482857225,冬天即将结束，太阳落在光秃秃的树木和乌云后面,unknown,0,
7331394095778204966,2026年新年快乐的法语插图和烟花,unknown,11000,https://v6-artist.vlabvod.com/1603e65aaedddbb17749ad927c34d270/69b128d5/video/tos/cn/tos-cn-ve-3011c800/o8LadXlD90QfiFJlCtgIN8B8nbkv1e8CAnqBgS/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=2033&bt=2033&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NDo4Zjg5MzU1PGU0aDNoZ0Bpaml0bjU6Znd3cDMzNDZlM0BjMF8uYDAwNWMxNTJhNi1hYSNuNi9xcjQwZjJgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=20260304163313712D460A87C93AA1D9B7
7331463255027682598,会议结束后，两位愉快的商务人士握手后签约成为合作伙伴，协作团队,unknown,55000,https://v9-artist.vlabvod.com/2668a9ac70d93f40f945630bdae3bd4b/69b12904/video/tos/cn/tos-cn-v-436d67/oYbc5hZOClxLIgDIdeKev8TnB0FHnENdzYDCQA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=877&bt=877&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZmhoZWU4ODszZTk4M2Y4ZkBpajRyeGY6ZnE1cDMzNDZlM0BjNWEwNGE1XjExYzA2LmAtYSMwaTRfcjQwbWJgLS1kYDBzcw%3D%3D&btag=c0000e00020000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
